ObjectType;OldId;Name;NewId
table;69659;"Application Referees";
table;69660;"Application Language";
table;69661;"Requirements Checklist";
table;69662;"Recruitment Req Documents";
table;69663;"Passed Mandatory";
table;69664;"HR Officers";
table;69666;"Job Application Requirements";
table;69667;"Application Req.  Evidence";
table;69669;"Applications Prescreening Ques";
table;69670;"Application Qsn Options";
table;69671;"Applications Pre-Screen Note";
table;69672;"Application Filled Documents";
table;69673;"Application Declaration";
table;69674;"Candidate Shortlist Scoring";
table;69675;"Candidate Shortlist Score Guid";
table;69676;"Candidate Selection Committee";
table;69677;"Declaration Statement Setup";
table;69678;"Close Ended Qn Type";
table;69679;"Closed Qn Response Option";
table;69680;"Pre-Screen Template";
table;69681;"Pre-Screen Template Line";
table;69682;"Template Questn Option";
table;69683;"Recruitment Req Pre-Screen Qn";
table;69684;"Recruit Req Pre Screen Optn";
table;69685;"Recruitment Selection Ledger";
table;69686;"HR Screening Template";
table;69687;"Hr Screening Qn Group";
table;69688;"Hr Screening Template Line";
table;69689;"Screening Template Qn Option";
table;69690;"Apptitude Question";
table;69691;"Apptitude Question Choice";
table;69692;"Apptitude Qn Marking Scheme";
table;69693;"Unresponsive Appn Reason";
table;69694;"Employee Exit Reason Code";
table;69695;"Medical Examination Type";
table;69696;"Medical History Setup";
table;69697;"Medical Checks Template";
table;69698;"Medical Checks Template Line";
table;69699;"Ability Test";
table;69700;"Ability Test Question";
table;69701;"PreScreen Header";
table;69702;"PreScreening Line";
table;69703;"PreScreening Phone Log";
table;69704;"Ability Test Response";
table;69705;"Test Response Question";
table;69706;"Candidate Selection Header";
table;69707;"Candidate Selection Panel";
table;69708;"Candidate Selection Panelist";
table;69709;"Candidate Shortlist Matrix";
table;69710;"Candidate Shortlist Criteria";
table;69711;"Shortlist Failed Academic";
table;69712;"Shortlist Failed General";
table;69713;"Shortlist Failed Management";
table;69714;"Interview Required Documents";
table;69715;"Candidate Interview Line";
table;69716;"Candidate Interview Record";
table;69717;"Candidate Interview Qn Group";
table;69718;"Candidate Interview Question";
table;69719;"Panel Chair Interview Line";
table;69720;"Background Checks Header";
table;69721;"Background Checks Document";
table;69722;"Background Checks Reference";
table;69723;"Referee Recommendation";
table;69724;"Referee Recommendation Line";
table;69725;"Referee Recomm Rating";
table;69726;"PreHire Medical Report";
table;69727;"Prehire Medical Report Lines";
table;69728;"Employment Offer";
table;69729;"Employment Offer Compensation";
table;69730;"Benefit Program";
table;69731;"Benefit Package";
table;69732;"Benefit Eligibility Guideline";
table;69733;"Benefit Plan Line";
table;69734;"Benefit Plan Grade";
table;69735;"Vacancy Declaration";
table;69736;"Shortlisting Score Code";
table;69737;"Screening Template Score Guide";
table;69738;"Screening Templae Line Comment";
table;69739;"Company activities";
table;69740;"Cadre Header";
table;69741;"Cadre Position Lines";
table;69742;"HR Discplinary Bodies";
table;69743;"Mode of Lodging Case";
table;69780;"HR Appraisal Comments";
table;70000;"Data Movement Table";
table;70001;"Tables With Data";
table;70003;"Object Renumbering Setup";
table;70004;"Store Object Name";
table;70110;"Dynasoft Portal User";
table;80000;"Leave Log";
table;80010;"Corporate Strategic Plans";
table;80011;"Strategy Core Value";
table;80021;"SPM General Setup";
table;85014;"Domain Areas";
table;85023;"Document Template";
table;85084;"Document Requirements";
tableextension;50001;"FA Journal Line";
tableextension;50001;"Company Information";
tableextension;50002;"FA Ledger Entry";
tableextension;50087;Contact;
tableextension;50100;Qualification;
tableextension;50101;Location;
tableextension;50102;"G/L Account";
tableextension;50103;"G/L Entry";
tableextension;50104;Customer;
tableextension;50105;Vendor;
tableextension;50106;Item;
tableextension;50107;"Item Ledger Entry";
tableextension;50108;"Sales Header";
tableextension;50109;"Sales Line";
tableextension;50110;"Purchase Header";
tableextension;50111;"Purchase Line";
tableextension;50112;"Accounting Period";
tableextension;50113;"Company Information";
tableextension;50114;"Gen. Journal Line";
tableextension;50115;"Item Journal Line";
tableextension;50116;"User Setup";
tableextension;50117;"Customer Posting Group";
tableextension;50118;"Vendor Posting Group";
tableextension;50119;"Inventory Posting Group";
tableextension;50120;"G/L Budget Name";
tableextension;50121;"G/L Budget Entry";
tableextension;50122;"General Ledger Setup";
tableextension;50123;"Sales Invoice Header";
tableextension;50124;"Purch. Rcpt. Header";
tableextension;50125;"Purch. Rcpt. Line";
tableextension;50126;"Purch. Inv. Header";
tableextension;50127;"Purch. Inv. Line";
tableextension;50128;Resource;
tableextension;50129;Job;
tableextension;50130;"Gen. Journal Batch";
tableextension;50131;"General Posting Setup";
tableextension;50132;"Bank Account";
tableextension;50133;"Bank Acc. Reconciliation";
tableextension;50134;"Bank Acc. Reconciliation Line";
tableextension;50135;"Bank Account Statement";
tableextension;50136;"Job Cue";
tableextension;50137;"Bank Account Posting Group";
tableextension;50138;"No. Series Relationship";
tableextension;50139;"Sales & Receivables Setup";
tableextension;50140;"Purchases & Payables Setup";
tableextension;50141;"Inventory Setup";
tableextension;50142;"Jobs Setup";
tableextension;50143;"Dimension Value";
tableextension;50144;"Default Dimension";
tableextension;50145;"Analysis View Budget Entry";
tableextension;50146;"Approval Setup";
tableextension;50147;"Approval Entry";
tableextension;50148;"Approval Comment Line";
tableextension;50149;"Approval Templates";
tableextension;50150;"Additional Approvers";
tableextension;50151;"Job Task";
tableextension;50152;"Job Planning Line";
tableextension;50153;"Job Entry No.";
tableextension;50154;"Purchase Header Archive";
tableextension;50155;"Purchase Line Archive";
tableextension;50156;"Human Resource Comment Line";
tableextension;50157;"Misc. Article";
tableextension;50158;"Misc. Article Information";
tableextension;50159;"Confidential Information";
tableextension;50160;"Fixed Asset";
tableextension;50162;"FA Posting Group";
tableextension;50163;"Responsibility Center";
tableextension;50164;"Transfer Header";
tableextension;50165;"Item Budget Entry";
tableextension;50166;"Purchase Cue";
tableextension;70010;"Human Resources Setup";
tableextension;70014;"FA Setup";
tableextension;70020;"Bank Account Statement Line";
tableextension;70024;"Dimension Value";
tableextension;70025;"Job Cue";
xmlport;50000;"PR Basic Pay Import";
xmlport;50001;"Grant List";
xmlport;50002;"PR Salary Card";
xmlport;50004;Partners;
xmlport;50005;Compliance;
xmlport;50006;address;
xmlport;50007;"Customer/donor";
xmlport;50008;"Opening Bal";
xmlport;50009;"Vendor Categories";
xmlport;50010;"hr-employee";
xmlport;50011;"Next of Kin";
xmlport;50012;"hr lookup";
xmlport;50013;"Item Import";
xmlport;50014;Dimension;
xmlport;50015;"My Temp";
xmlport;50016;dsf;
xmlport;50017;"Proposal checklist List";
xmlport;50018;"My TransCodes";
xmlport;50019;"My salcard";
xmlport;50020;"user setup";
xmlport;50021;"Item Journal Line Import";
xmlport;50022;"Trainning Needs";
xmlport;50023;"hr-employee33";
xmlport;50024;"Responsibility Br";
xmlport;50025;Inventory;
xmlport;50026;"emp his";
xmlport;50027;emp;
xmlport;50028;"emp his2";
xmlport;50029;"emp dates";
xmlport;50030;"Item Journal Import";
xmlport;50050;"Item Jnl Import";
xmlport;50052;"Item Tracking";
xmlport;50053;"Item export";
xmlport;50060;"FA Locations";
xmlport;50062;FACards;
xmlport;50063;"FA Deprreciation Book";
xmlport;50065;"Chart of Accounts";
xmlport;50067;Banklist;
xmlport;50069;"HR Leave Ledger Entries";
xmlport;50070;"HR Employees XML";
xmlport;50071;"HR Employees XML 2";
xmlport;50072;"Destination Code List";
xmlport;50073;"Destination Rate";
xmlport;50074;FAopenning;
xmlport;50075;Dependants;
xmlport;50076;"HR Employees XMLw";
xmlport;50077;"HR Employees XMLBeneficiary";
xmlport;50078;"bank A/Cs";
xmlport;50079;"ID Numbers";
xmlport;50080;"Asset Upload";
xmlport;50081;"Items Upload";
xmlport;50082;"Asset Depreciation Book Upload";
xmlport;52193423;prPAYE;
xmlport;52193424;"loan balances";
xmlport;52193425;"prBank Structure";
xmlport;52193426;"prEmployee Transactions";
xmlport;52193427;"prNSSF Tiers";
xmlport;52193428;"bank accounts";
xmlport;52193429;IDs;
xmlport;52193430;"Assets Upload";
